"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
Sèvres-Gallieni,"48,837809408957","2,2281519323587",2,0,2
"Tanger - Place du Maroc","48,8862524447104","2,36892968416214",1,1,0
"Temple - Charlot","48,865709343796","2,3652737250724",2,0,2
"Temple - Haudriettes","48,8616368802116","2,35669602064581",1,1,0
"Temple - Jean-Pierre Timbaud","48,86446597201","2,3660597205162",2,2,0
"Terroirs de France - Lheureux","48,8321202707484","2,38861810415983",1,0,1
"Thionville - Ourcq","48,8891761374379","2,38336533308029",2,1,1
"Théophile Gautier - François Millet","48,8503482132064","2,27302998304367",1,1,0
"Thérèse - Opéra","48,866483514509","2,3344334212238",1,0,1
"Théâtre - Lourmel","48,8482070397636","2,28986587375402",2,1,1
"Théâtre de La Garenne","48,905658361454","2,2345951981176",1,1,0
"Tiron - Rivoli","48,855692253233","2,3579058051109",1,1,0
"Toudouze - Clauzel","48,8792959173351","2,33736008405685",1,1,0
"Traversière - Ledru-Rollin","48,8507358241288","2,37587011170625",1,1,0
"Vanne - Saussaies","48,786404","2,338848",2,2,0
Varenne,"48,857202661803","2,3152771219611",4,2,2
"Vasco de Gama","48,8367178346626","2,2836640856508",1,1,0
"Ventadour - Opéra","48,866810653323","2,3343884482519",3,1,2
"Verdun - Henri Barbusse","48,802056061754","2,3159965061736",1,1,0
"Versailles - Claude Terrasse","48,8402193380741","2,26383419115296",2,1,1
"Victor Hugo - La Pompe","48,8679522247086","2,28146318346262",1,1,0
"Vignes - Boulainvilliers","48,8563994839505","2,27524045854807",3,3,0
"Villette - Belleville","48,8726877314","2,376461327076",2,2,0
"Villiers - Batignolles","48,8812525384612","2,31653843075037",1,1,0
"Vinaigriers - Magenta","48,8731167","2,3593052",2,1,1
"Vistule - Choisy","48,8236554366061","2,36157238483429",2,1,1
"Vladimir Ilitch Lénine - Andrée Chedid","48,813240124373","2,3319716067039",1,1,0
"Volontaires - Vaugirard","48,84132050184","2,30808901725357",1,1,0
"Véron - Lepic","48,8852612339525","2,33455985784531",1,1,0
"Waldeck Rochet - Germaine Tillon","48,9110596019965","2,36763015389442",1,1,0
"Wurtz - Tolbiac","48,8263119562101","2,34458595514297",2,2,0
"Youri Gagarine - Karl Marx","48,7844848507915","2,35908430069685",1,1,0
